iter	MAPE	RMSE	MAE
668	0.1765423026	9261.80472	7506.663444
669	0.1764708581	9257.59666	7504.234563
670	0.1764230504	9254.502377	7502.7755
671	0.1763634286	9250.63529	7500.663268
672	0.1762655275	9242.613801	7495.421208
673	0.1762310046	9239.622491	7493.987278
674	0.1759081435	9231.400619	7486.99107
675	0.1758337984	9226.706029	7484.100337
676	0.1757902198	9223.712743	7482.668099
677	0.1757536508	9220.719367	7481.327274
678	0.1757015939	9216.021902	7478.454243
679	0.1754902352	9205.084447	7468.690401
680	0.175274844	9192.997451	7458.79759
681	0.1750781444	9185.463902	7452.073961
682	0.1746411097	9170.393308	7441.154828
683	0.1745961285	9167.371444	7439.71462
684	0.1745284862	9163.050184	7437.279505
685	0.1741589099	9149.670486	7427.899508
686	0.174094564	9145.272555	7425.352089
687	0.174064335	9142.312152	7423.92759
688	0.1738755069	9131.658915	7415.082987
689	0.1736466561	9116.22078	7402.323471
690	0.1734783882	9105.457812	7392.439361
691	0.1728896725	9088.730625	7377.08278
692	0.172796547	9081.472597	7372.125118
693	0.1726755173	9075.622548	7367.558175
694	0.1726291133	9072.695928	7366.149896
695	0.1723121289	9057.140715	7352.923814
696	0.1719747133	9045.413812	7343.311106
697	0.1719002916	9040.794303	7340.380293
698	0.1716988727	9028.052623	7328.514194
699	0.1716642774	9025.105303	7327.05173
700	0.1715600449	9018.287194	7321.572668
701	0.1713213067	9010.43153	7316.088832
702	0.1712548953	9006.193878	7313.733765
703	0.1712210591	9003.360978	7312.441901
704	0.1711549604	8999.168888	7310.099771
705	0.1710354104	8991.735803	7304.379741
706	0.1710010619	8988.897309	7303.084983
707	0.1707552805	8974.738186	7292.492547
708	0.1706864238	8970.175386	7289.545187
709	0.1706141363	8966.027885	7287.076101
710	0.170567255	8963.166432	7285.678134
711	0.1704557879	8957.758233	7281.362572
712	0.1703913747	8953.675266	7279.056734
713	0.1702511091	8944.262513	7271.247402
714	0.1701786032	8939.884353	7268.401744
715	0.1701361098	8937.020799	7266.995558
716	0.1700307013	8932.568562	7264.794069
717	0.169754661	8923.924151	7256.546062
718	0.1696910154	8919.936974	7254.277793
719	0.1696264127	8915.979579	7252.015296
720	0.1695170843	8910.426774	7247.728609
721	0.169475814	8907.600917	7246.335751
722	0.1690617248	8895.618508	7235.178301
723	0.1687151541	8885.560318	7226.519209
724	0.1683926931	8872.979441	7215.6579
725	0.1681829979	8859.359076	7205.580532
726	0.1679889101	8849.417341	7196.911257
727	0.1678218212	8837.86137	7188.430608
728	0.1676636388	8829.313252	7181.785423
729	0.1675955916	8825.235951	7179.287023
730	0.1672593181	8812.207254	7172.072887
731	0.1670606828	8800.538835	7162.525372
732	0.1669738436	8795.185211	7158.052899
733	0.1669325153	8792.388479	7156.6669
734	0.1668996226	8789.651032	7155.418266
735	0.1668394125	8785.379019	7152.459491
736	0.1666898554	8778.466505	7146.08216
737	0.1662509556	8764.77712	7134.822991
738	0.1659895237	8747.45844	7118.774842
739	0.1659484654	8744.686351	7117.397522
740	0.1659055655	8739.863761	7114.401612
741	0.1658385586	8735.910491	7111.952345
742	0.1658055879	8733.17965	7110.58515
743	0.16574051	8729.254762	7108.123857
744	0.1656995336	8726.50277	7106.751571
745	0.1654708209	8716.420979	7096.94043
746	0.1654392229	8713.698181	7095.576647
747	0.1652394095	8707.154967	7089.457252
748	0.1650464404	8700.62401	7084.199555
749	0.1650098198	8697.822464	7082.62666
750	0.1648263263	8686.106836	7071.743923
751	0.1645973011	8673.15351	7060.633969
752	0.1645338464	8669.617286	7058.57181
753	0.1644925069	8666.909295	7057.218292
754	0.1643495694	8658.150792	7049.652868
755	0.1642802357	8654.076013	7046.954282
756	0.1641565408	8648.905059	7043.993717
757	0.1639791145	8641.765685	7038.327781
758	0.1637966043	8634.587847	7031.248461
759	0.1637514803	8631.835139	7029.888868
760	0.1636231364	8623.289634	7022.785215
761	0.1635104476	8617.488513	7018.273897
762	0.1634435922	8613.705508	7015.738806
763	0.1631346005	8604.928318	7007.860343
764	0.1631052381	8602.260394	7006.51923
765	0.1630657855	8599.581129	7005.178458
766	0.1629577307	8592.156981	6999.511916
767	0.1629170101	8589.48931	6998.175651
768	0.1628778889	8586.834009	6996.843432
769	0.1628411048	8584.164127	6995.441034
770	0.1627759111	8580.05658	6992.682858
771	0.1627151792	8576.674483	6990.577415
772	0.1626551911	8572.736375	6987.938181
773	0.162624157	8570.141388	6986.739382
774	0.1625641052	8566.561103	6984.633147
775	0.1624955116	8562.709145	6981.869252
776	0.1624631914	8560.126049	6980.672639
777	0.1623359126	8554.37863	6975.225786
778	0.1620754178	8540.249673	6961.064526
779	0.1618982805	8531.525538	6951.985432
780	0.1617533955	8525.065527	6945.654615
781	0.1615715736	8517.663596	6940.91727
782	0.1614431801	8513.100229	6937.005708
783	0.1613784914	8509.458631	6934.53827
784	0.1613257497	8506.136112	6932.621322
785	0.1612679078	8502.641555	6930.547239
786	0.1611954229	8496.987929	6926.08354
787	0.1610461673	8487.286173	6916.921284
788	0.1607860089	8470.708694	6900.789852
789	0.1606300994	8465.344366	6896.777896
790	0.1604543349	8459.527859	6892.061815
791	0.1604146302	8456.920694	6890.751636
792	0.1603755213	8454.334196	6889.447964
793	0.1601790842	8445.204712	6880.519209
794	0.1597540578	8432.107308	6868.842648
795	0.1596862494	8428.427085	6865.883204
796	0.1596280304	8424.715302	6863.193659
797	0.1595962095	8422.172074	6862.015948
798	0.1595399559	8418.839644	6859.916227
799	0.1594442503	8413.484394	6855.513798
800	0.1594141036	8410.906145	6854.211193
801	0.1592398909	8405.331616	6848.913556
802	0.1592126473	8402.76709	6847.614299
803	0.1589893341	8395.494326	6840.671763
804	0.1589246026	8391.144454	6837.764136
805	0.1586963298	8380.401027	6828.094013
806	0.1586521106	8377.753328	6826.590199
807	0.1584421742	8372.289641	6820.766722
808	0.1584144148	8369.753702	6819.480848
809	0.1583813418	8367.18372	6818.120325
810	0.1582239706	8356.594119	6810.084411
811	0.1581331994	8351.955808	6806.074291
812	0.1580832724	8348.187102	6803.273627
813	0.1578655761	8340.490407	6796.478443
814	0.157747988	8334.437051	6790.72669
815	0.1577088444	8331.911653	6789.447432
816	0.1575846588	8326.777979	6785.602343
817	0.1575377481	8323.486968	6783.526666
818	0.1574858153	8320.091443	6780.872174
819	0.1574507849	8317.52615	6779.514229
820	0.1573174298	8309.635776	6772.508635
821	0.1572786589	8307.126028	6771.233194
822	0.1572476763	8304.665779	6770.083653
823	0.1569449864	8292.661728	6760.455488
824	0.1569113076	8290.286792	6759.186641
825	0.1568031682	8284.563901	6753.762444
826	0.1567622214	8282.170608	6752.373691
827	0.1567296396	8279.814106	6751.112621
828	0.1562889832	8262.077012	6733.526775
829	0.1561365388	8251.91117	6725.714621
830	0.1560963767	8249.52421	6724.332373
831	0.1560566611	8245.199145	6721.513016
832	0.1560222962	8242.648404	6720.046014
833	0.1558147438	8230.857019	6708.706583
834	0.1557856538	8228.413377	6707.452838
835	0.1557574727	8226.021881	6706.323319
836	0.1557145174	8223.501946	6704.866774
837	0.155680868	8220.992566	6703.41504
838	0.1556464267	8218.496119	6701.968438
839	0.1554295643	8208.829844	6694.638007
840	0.1553724724	8205.585709	6692.413863
841	0.1553129948	8201.905008	6689.575814
842	0.155251732	8198.206933	6686.75758
843	0.1550957183	8193.107379	6682.182829
844	0.1548233342	8185.398447	6675.112325
845	0.1547884881	8182.955454	6673.793446
846	0.1543782399	8170.9231	6663.657866
847	0.1543146405	8167.303702	6660.863646
848	0.1542723283	8164.738666	6659.259189
849	0.1542441876	8162.354894	6658.018661
850	0.1541940231	8157.68905	6654.710626
851	0.1541631282	8155.285046	6653.406314
852	0.1541287074	8152.840075	6651.968661
853	0.1541052672	8150.446205	6650.669175
854	0.1538726351	8144.153432	6644.204052
855	0.1538252034	8141.000078	6642.02403
856	0.1537929443	8138.65279	6640.78963
857	0.1537480148	8136.238684	6639.366834
858	0.1536688233	8132.306235	6636.255785
859	0.1536418582	8129.96401	6635.028735
860	0.1536086011	8127.6099	6633.747405
861	0.1535776019	8125.221656	6632.335217
862	0.1535404721	8122.975818	6631.306059
863	0.1532877676	8116.40016	6625.721303
864	0.1532331292	8113.084809	6622.978241
865	0.1528705444	8103.817865	6615.877208
866	0.1526876408	8099.178097	6611.018461
867	0.1526355879	8096.075957	6608.719208
868	0.1523798556	8086.79843	6600.019602
869	0.1523499249	8084.42059	6598.620766
870	0.1522583949	8080.451543	6594.943645
871	0.1520571056	8069.337123	6585.742931
872	0.152017381	8066.573087	6583.832107
873	0.1519921648	8064.266644	6582.627756
874	0.1519529761	8061.912842	6581.241415
875	0.1515793976	8051.136984	6572.242797
876	0.1515494388	8048.839071	6570.991458
877	0.1514046504	8040.364574	6563.279532
878	0.1512136767	8029.419015	6552.638714
879	0.1511789084	8027.127425	6551.447425
880	0.1511499045	8024.80588	6550.08174
881	0.1510118287	8015.275895	6542.792629
882	0.1505482765	8004.03106	6531.559567
883	0.1505174951	8001.709962	6530.195774
884	0.1504624796	7998.334797	6527.270688
885	0.15044165	7996.071421	6526.033296
886	0.1504057062	7993.855622	6524.867097
887	0.1503780599	7991.652288	6523.705245
888	0.1503425029	7989.494357	6522.718767
889	0.1503102075	7987.229854	6521.376269
890	0.1502224911	7983.44079	6517.8028
891	0.1501788744	7980.496415	6515.661166
892	0.1501520935	7978.311957	6514.60854
893	0.1500520751	7973.960103	6510.438273
894	0.149864096	7965.85415	6502.878127
895	0.1498258343	7963.515995	6501.405716
896	0.1497982128	7961.272445	6500.07885
897	0.1497639262	7959.120276	6498.942399
898	0.1496108403	7953.147258	6493.404692
899	0.1495675442	7950.43191	6491.392095
900	0.1495291171	7948.202193	6490.074541
901	0.1494702165	7943.846194	6486.749018
902	0.1494305315	7941.628544	6485.433225
903	0.1494116152	7939.46052	6484.239967
904	0.149385143	7937.261575	6482.931149
905	0.1491573511	7928.916859	6476.536546
906	0.1491046016	7925.569215	6473.795689
907	0.1490636981	7923.374496	6472.491631
908	0.1489723201	7919.492383	6468.551212
909	0.1488300684	7913.764184	6462.212775
910	0.1485379255	7902.257284	6452.905265
911	0.1482246479	7890.955408	6442.92059
912	0.1481987931	7888.763696	6441.622888
913	0.1481494817	7885.710155	6439.05512
914	0.1477214068	7874.433567	6427.971331
915	0.1476920561	7872.251581	6426.676944
916	0.1475571151	7864.192057	6420.899736
917	0.1472016453	7854.112249	6412.230981
918	0.1470601157	7848.442307	6405.941995
919	0.146951256	7841.140787	6399.903708
920	0.1469238393	7838.957127	6398.625872
921	0.1468580047	7834.749745	6394.888352
922	0.146829798	7832.581637	6393.62342
923	0.1468077332	7830.511854	6392.545579
924	0.1464052879	7818.583552	6382.088979
925	0.1462541115	7812.313749	6375.752629
926	0.1462267735	7810.162362	6374.50952
927	0.1458895676	7796.190286	6362.106627
928	0.1458579596	7794.143822	6361.051337
929	0.1458398661	7792.062018	6359.88836
930	0.1458245751	7789.990845	6358.728659
931	0.1456454439	7780.442131	6352.114862
932	0.1456117924	7778.333435	6350.886955
933	0.1455170817	7771.229077	6345.297353
934	0.1454082851	7764.925301	6340.091847
935	0.1453838508	7762.918341	6339.055802
936	0.1452702836	7755.454735	6332.185297
937	0.1451069702	7746.072255	6325.775538
938	0.1450611314	7742.666271	6323.554221
939	0.1450321074	7739.618559	6321.602499
940	0.1448720327	7731.368117	6313.735584
941	0.1448515587	7728.935177	6312.399019
942	0.1448204103	7726.82199	6311.32025
943	0.1447627509	7723.15649	6308.39123
944	0.1445990441	7716.855456	6302.785075
945	0.1444435064	7711.096829	6298.160869
946	0.1444098804	7709.009403	6296.964213
947	0.144096992	7697.786558	6287.464847
948	0.143985479	7690.392807	6282.489985
949	0.1439636428	7688.407212	6281.470228
950	0.1439397432	7686.435669	6280.454515
951	0.1438501022	7680.831252	6275.098579
952	0.1436996827	7673.964272	6268.755416
953	0.1436737109	7671.955136	6267.617389
954	0.143640167	7669.914514	6266.431771
955	0.143608011	7665.95467	6263.706103
956	0.1435676097	7662.450819	6261.438011
957	0.143541308	7660.415305	6260.254075
958	0.1435063166	7657.385208	6258.335311
959	0.1434706223	7655.35767	6257.154649
960	0.1431613282	7643.371037	6246.982217
961	0.1430162461	7638.559406	6242.257617
962	0.1429829143	7636.534261	6241.071694
963	0.1429551221	7634.561993	6239.949464
964	0.14292775	7632.555021	6238.770174
965	0.1427878569	7623.558137	6231.12633
966	0.1427697704	7620.300422	6229.349051
967	0.1427429896	7618.297481	6228.179479
968	0.1427185829	7615.882226	6227.069641
969	0.1426750075	7612.883918	6225.097062
970	0.1426453003	7610.278067	6223.630368
971	0.1426159831	7608.331198	6222.51768
972	0.1425835837	7606.308839	6221.470228
973	0.142419657	7597.075398	6213.471164
974	0.1422983705	7592.80728	6209.724332
975	0.1422076022	7586.823559	6205.383249
976	0.1421873743	7584.253154	6204.09834
977	0.1421345782	7581.083303	6202.144407
978	0.1421043076	7579.192612	6201.158634
979	0.1420316316	7572.819183	6196.789188
980	0.1420069625	7570.93937	6195.806772
981	0.141843664	7560.641517	6185.627804
982	0.1418099643	7558.676468	6184.473703
983	0.1415628663	7545.507093	6173.765685
984	0.1414178715	7538.979708	6167.69572
985	0.1413533277	7535.492519	6164.847522
986	0.1413196949	7533.533105	6163.705293
987	0.1412961948	7530.964695	6162.274513
988	0.1412729645	7529.017329	6161.136538
989	0.1412423493	7527.170149	6160.17423
990	0.1412192738	7524.457968	6158.620705
991	0.1411310291	7517.966219	6153.697159
992	0.1409701564	7512.546633	6148.813249
993	0.1409410612	7510.77367	6148.017851
994	0.1408937103	7506.605426	6144.916285
995	0.1408555892	7503.630966	6143.07676
996	0.1407147337	7497.263847	6137.15853
997	0.1406860889	7495.181696	6135.986636
998	0.140450211	7489.411872	6131.2432
999	0.1403568262	7482.552677	6125.858583
1000	0.1403372533	7480.500503	6124.842784
1001	0.1403122424	7477.668718	6123.229777
1002	0.140291163	7475.815168	6122.269737
1003	0.1399958947	7466.805782	6114.525113
1004	0.1398650261	7460.265171	6108.7769
1005	0.1397214389	7452.12951	6102.759112
1006	0.1396932404	7450.18072	6101.510475
1007	0.1396629058	7447.718019	6100.076957
1008	0.1396375848	7445.818691	6098.969881
1009	0.1396270965	7443.211738	6097.705866
1010	0.1394827219	7439.521199	6094.144182
1011	0.1394539101	7437.579421	6093.270338
1012	0.1394180037	7434.831654	6091.663952
1013	0.1393664892	7432.352425	6090.023281
1014	0.1391039654	7423.507927	6083.086083
1015	0.1388981457	7415.515658	6075.392041
1016	0.1388469707	7413.057572	6073.762985
1017	0.138828519	7410.286891	6072.093159
1018	0.1388033888	7407.738428	6070.586417
1019	0.1387840402	7405.852036	6069.670411
1020	0.1387556941	7403.975323	6068.838511
1021	0.1384632986	7394.297758	6060.859653
1022	0.1383446349	7383.785298	6051.929383
1023	0.1383160427	7381.914635	6051.092311
1024	0.1382619525	7378.87195	6048.755711
1025	0.1382429291	7377.009633	6047.920598
1026	0.1380992676	7373.528935	6044.823631
1027	0.1380024082	7368.969854	6040.113747
1028	0.1379636155	7366.971274	6039.052804
1029	0.1379063824	7364.135633	6036.930971
1030	0.1377864188	7359.199643	6031.514059
1031	0.1377634298	7356.842059	6030.289077
1032	0.1377458946	7354.990451	6029.459465
1033	0.137718118	7353.202806	6028.539472
1034	0.1376778332	7350.463453	6026.756917
1035	0.1372554	7339.80777	6016.676456
1036	0.137201564	7335.173955	6013.100625
1037	0.1371842937	7333.431371	6012.441856
1038	0.1371665522	7331.657888	6011.525752
1039	0.1370637904	7323.454337	6005.424487
1040	0.1370445331	7321.782949	6004.676869
1041	0.1370105027	7319.622264	6003.439285
1042	0.1369877956	7317.705404	6002.588446
1043	0.1369553911	7315.821884	6001.604876
1044	0.1369349376	7313.940776	6000.622278
1045	0.1369012299	7311.230047	5998.854216
1046	0.1368660831	7308.552732	5997.253013
1047	0.136845048	7306.808838	5996.398103
1048	0.1368205318	7305.111892	5995.753852
1049	0.1368027992	7303.299725	5994.935097
1050	0.1367805327	7301.433994	5993.969959
1051	0.1366756548	7296.897861	5989.782576
1052	0.1366578421	7295.114174	5988.982929
1053	0.1365336972	7288.074695	5982.820113
1054	0.1364094025	7279.897858	5976.522379
1055	0.1363848864	7278.213528	5975.887419
1056	0.1363088848	7273.673286	5971.866967
1057	0.1362936307	7271.852954	5970.932446
1058	0.1361888453	7264.322987	5964.912482
1059	0.1361592144	7261.904537	5963.4289
1060	0.1359900678	7251.961969	5955.060819
1061	0.1359735657	7250.024473	5954.187294
1062	0.1358828686	7246.276641	5949.97952
1063	0.1358489644	7244.161855	5948.7881
1064	0.1358163743	7241.609971	5947.11773
1065	0.1357660036	7238.892991	5945.084321
1066	0.1357442173	7237.07901	5944.151575
1067	0.1356013024	7229.133115	5936.934145
1068	0.1355759431	7227.367977	5936.142289
1069	0.1355619886	7225.669597	5935.504707
1070	0.1355422862	7223.833151	5934.558994
1071	0.1355090116	7222.02027	5933.746854
1072	0.1354911996	7220.276884	5932.964596
1073	0.1354732769	7218.450702	5932.02205
1074	0.1353924704	7212.874266	5927.435374
1075	0.1352965477	7208.071566	5923.644044
1076	0.1352683334	7205.640773	5922.193785
1077	0.1351902313	7199.225497	5917.530794
1078	0.1351627285	7197.400245	5916.589821
1079	0.1351363044	7195.469671	5915.612521
1080	0.13501505	7192.282407	5912.907825
1081	0.1349882796	7190.465924	5911.969705
1082	0.1349658879	7188.546254	5910.995686
1083	0.1349488814	7186.83466	5910.219876
1084	0.1349212085	7184.358378	5908.695934
1085	0.1346813484	7175.970884	5902.453693
1086	0.1346369357	7173.621975	5901.018621
1087	0.134620109	7171.903846	5900.243652
1088	0.1345957232	7169.97724	5899.145228
1089	0.1345442522	7166.470161	5896.265312
1090	0.1342978135	7158.125035	5890.5366
1091	0.1341317614	7149.879209	5884.180686
1092	0.1341095	7147.558272	5882.765246
1093	0.1339992825	7139.758127	5876.812475
1094	0.1338702276	7133.045956	5872.227902
1095	0.1338279289	7130.346055	5870.406874
1096	0.133812483	7128.637578	5869.625887
1097	0.1337102129	7125.096687	5865.860133
1098	0.1336907156	7123.277298	5864.795724
1099	0.1336750222	7121.68189	5864.176845
1100	0.1336528672	7119.930102	5863.274147
1101	0.133513299	7109.323868	5854.146586
1102	0.1334911953	7106.817066	5852.679956
1103	0.1334729908	7105.038121	5851.746869
1104	0.1334479209	7103.357996	5850.973853
1105	0.1334223167	7101.503897	5850.015747
